FLex_Sensor1,FLex_Sensor2,FLex_Sensor3,FLex_Sensor4,FLex_Sensor5,Orient_Y,Orient_Z,Gyro_Y,Gyro_Z,Accel_Y,Accel_Z,timestamp
-101.00,17.00,27.00,35.00,-4.00,-8.19,26.12,-1.66,-0.66,-4.00,8.49,2023-11-28 20:14:35
-95.00,16.00,26.00,36.00,-2.00,-3.69,23.69,-1.47,-0.54,-3.58,8.83,2023-11-28 20:14:35
-97.00,17.00,30.00,43.00,-21.00,0.75,21.94,-1.18,-0.41,-3.22,9.14,2023-11-28 20:14:35
-99.00,28.00,39.00,60.00,57.00,4.62,21.25,-0.83,-0.21,-3.02,9.09,2023-11-28 20:14:35
-96.00,43.00,45.00,73.00,6.00,6.94,21.37,-0.73,-0.16,-3.40,9.26,2023-11-28 20:14:36
-101.00,53.00,49.00,83.00,2.00,8.31,22.19,-0.25,-0.02,-3.64,9.04,2023-11-28 20:14:36
-95.00,48.00,47.00,80.00,96.00,8.50,23.00,0.01,0.12,-3.64,8.98,2023-11-28 20:14:36
-96.00,47.00,44.00,71.00,6.00,7.37,23.94,0.67,0.40,-3.92,8.83,2023-11-28 20:14:36
-101.00,41.00,40.00,56.00,-23.00,3.44,25.06,1.65,0.69,-4.07,9.22,2023-11-28 20:14:36
-97.00,25.00,33.00,42.00,34.00,-5.87,27.81,3.74,1.39,-4.29,8.96,2023-11-28 20:14:36
-85.00,20.00,27.00,36.00,-6.00,-16.87,31.12,3.10,1.21,-4.52,8.23,2023-11-28 20:14:36
-19.00,17.00,24.00,32.00,-21.00,-25.81,35.00,2.19,0.70,-5.00,7.36,2023-11-28 20:14:36
-69.00,18.00,22.00,32.00,-7.00,-31.31,37.88,1.28,0.42,-5.25,6.13,2023-11-28 20:14:36
-52.00,18.00,26.00,35.00,-2.00,-33.75,39.25,0.58,0.26,-5.14,5.68,2023-11-28 20:14:36
-87.00,31.00,39.00,49.00,6.00,-34.25,39.81,-0.11,-0.02,-5.28,6.20,2023-11-28 20:14:36
-89.00,48.00,47.00,63.00,2.00,-33.94,39.75,-0.12,-0.03,-5.25,6.54,2023-11-28 20:14:36
-95.00,55.00,49.00,67.00,6.00,-33.06,39.56,-0.41,-0.18,-5.20,6.82,2023-11-28 20:14:36
-101.00,53.00,45.00,63.00,2.00,-31.44,38.50,-0.72,-0.21,-5.03,6.83,2023-11-28 20:14:36
-96.00,46.00,40.00,56.00,16.00,-27.69,36.06,-1.38,-0.47,-5.01,6.85,2023-11-28 20:14:36
-98.00,31.00,33.00,45.00,-1.00,-23.62,33.31,-1.42,-0.50,-5.00,7.59,2023-11-28 20:14:36
-101.00,23.00,28.00,41.00,-5.00,-18.56,29.94,-1.57,-0.55,-4.41,8.17,2023-11-28 20:14:36
-97.00,20.00,25.00,37.00,-5.00,-12.13,26.75,-1.93,-0.64,-4.38,8.63,2023-11-28 20:14:36
-99.00,19.00,25.00,35.00,-28.00,-7.31,24.06,-1.45,-0.52,-3.61,9.23,2023-11-28 20:14:37
-97.00,18.00,24.00,35.00,56.00,-2.87,21.37,-1.18,-0.39,-3.26,9.23,2023-11-28 20:14:37
-96.00,24.00,32.00,47.00,-3.00,0.44,20.00,-1.18,-0.34,-3.05,9.62,2023-11-28 20:14:37
-100.00,41.00,40.00,65.00,-7.00,3.94,19.06,-0.86,-0.14,-3.06,9.83,2023-11-28 20:14:37
-100.00,53.00,46.00,82.00,13.00,5.62,19.12,-0.43,0.03,-3.08,9.71,2023-11-28 20:14:37
-96.00,59.00,45.00,82.00,9.00,6.06,19.94,0.02,0.06,-3.09,9.31,2023-11-28 20:14:37
-101.00,59.00,41.00,70.00,0.00,5.25,21.06,0.40,0.27,-3.25,8.87,2023-11-28 20:14:37
-95.00,46.00,34.00,55.00,54.00,2.12,22.37,1.51,0.60,-3.77,8.74,2023-11-28 20:14:37
-97.00,28.00,28.00,40.00,0.00,-4.06,23.94,1.93,0.62,-3.90,8.89,2023-11-28 20:14:37
-101.00,21.00,25.00,34.00,10.00,-10.75,25.56,1.70,0.59,-4.19,8.97,2023-11-28 20:14:37
-16.00,20.00,23.00,33.00,-6.00,-15.38,27.00,1.69,0.43,-4.28,8.87,2023-11-28 20:14:37
-30.00,18.00,22.00,32.00,-23.00,-20.56,28.94,1.46,0.37,-4.51,8.41,2023-11-28 20:14:37
-84.00,21.00,24.00,38.00,-2.00,-24.06,30.44,1.17,0.28,-4.34,7.84,2023-11-28 20:14:37
-76.00,30.00,34.00,52.00,0.00,-26.94,32.25,0.65,0.19,-4.61,7.38,2023-11-28 20:14:37
-76.00,46.00,44.00,67.00,6.00,-28.50,33.63,0.58,0.10,-4.80,7.21,2023-11-28 20:14:37
-73.00,55.00,48.00,73.00,38.00,-29.81,34.63,0.09,0.15,-4.72,6.73,2023-11-28 20:14:37
-82.00,58.00,46.00,71.00,5.00,-29.44,33.94,-0.49,-0.04,-4.84,7.29,2023-11-28 20:14:37
-98.00,55.00,42.00,64.00,-17.00,-27.06,32.31,-1.01,-0.25,-4.75,7.62,2023-11-28 20:14:37
-95.00,42.00,34.00,50.00,-1.00,-23.25,29.81,-1.19,-0.36,-4.51,7.91,2023-11-28 20:14:38
-91.00,31.00,27.00,42.00,-3.00,-19.44,27.69,-1.45,-0.46,-4.09,8.44,2023-11-28 20:14:38
-100.00,25.00,25.00,39.00,-10.00,-13.13,25.56,-2.12,-0.67,-3.92,8.94,2023-11-28 20:14:38
-95.00,22.00,24.00,39.00,37.00,-6.94,24.12,-2.04,-0.77,-4.00,9.04,2023-11-28 20:14:38
-97.00,20.00,24.00,39.00,-5.00,-0.88,22.44,-1.27,-0.60,-3.61,9.27,2023-11-28 20:14:38
-101.00,22.00,32.00,54.00,-26.00,2.00,21.62,-0.69,-0.34,-3.06,9.17,2023-11-28 20:14:38
-94.00,39.00,44.00,74.00,33.00,4.06,21.94,-0.56,-0.19,-3.64,9.57,2023-11-28 20:14:38
-96.00,47.00,47.00,83.00,11.00,5.44,22.81,-0.18,-0.01,-3.56,9.16,2023-11-28 20:14:38
-101.00,47.00,42.00,74.00,6.00,5.00,23.87,0.31,0.25,-3.58,8.73,2023-11-28 20:14:38
-96.00,38.00,39.00,63.00,3.00,2.06,25.31,0.96,0.53,-4.25,8.88,2023-11-28 20:14:38
-99.00,26.00,33.00,48.00,-23.00,-2.87,26.50,2.17,0.92,-4.25,8.99,2023-11-28 20:14:38
-72.00,22.00,28.00,41.00,9.00,-12.88,29.12,3.01,1.08,-4.70,8.69,2023-11-28 20:14:38
-79.00,21.00,27.00,38.00,-6.00,-21.12,31.81,2.74,0.88,-4.74,7.67,2023-11-28 20:14:38
-76.00,23.00,27.00,37.00,0.00,-28.56,34.88,1.68,0.57,-4.84,7.00,2023-11-28 20:14:38
-82.00,28.00,36.00,45.00,-4.00,-31.75,36.50,0.80,0.35,-4.84,6.48,2023-11-28 20:14:38
-57.00,40.00,47.00,59.00,0.00,-33.25,37.81,0.16,0.14,-5.16,6.78,2023-11-28 20:14:38
-89.00,44.00,50.00,66.00,-14.00,-32.94,38.19,-0.39,-0.16,-5.10,6.76,2023-11-28 20:14:38
-98.00,44.00,49.00,66.00,30.00,-31.06,37.63,-0.61,-0.23,-5.08,6.64,2023-11-28 20:14:38
-97.00,42.00,46.00,58.00,3.00,-27.94,35.88,-1.32,-0.67,-5.00,7.13,2023-11-28 20:14:39
-101.00,31.00,40.00,50.00,-9.00,-24.19,34.13,-0.76,-0.56,-4.72,6.95,2023-11-28 20:14:39
-95.00,23.00,32.00,43.00,48.00,-22.62,32.25,-0.28,-0.29,-4.83,8.15,2023-11-28 20:14:39
-86.00,20.00,28.00,40.00,-5.00,-20.31,30.37,-1.07,-0.51,-4.59,8.30,2023-11-28 20:14:39
-100.00,19.00,26.00,39.00,-23.00,-15.19,27.75,-1.62,-0.58,-4.34,8.25,2023-11-28 20:14:39
-95.00,18.00,25.00,38.00,5.00,-9.38,25.25,-1.73,-0.53,-4.06,8.67,2023-11-28 20:14:39
-92.00,27.00,34.00,54.00,0.00,-4.81,23.69,-1.23,-0.55,-3.44,8.95,2023-11-28 20:14:39
-100.00,46.00,45.00,83.00,27.00,0.56,22.75,-1.49,-0.73,-3.71,9.52,2023-11-28 20:14:39
-95.00,50.00,47.00,91.00,10.00,4.50,21.94,-0.75,-0.32,-3.28,9.23,2023-11-28 20:14:39
-99.00,45.00,44.00,87.00,-23.00,5.37,22.31,0.05,0.10,-3.42,9.25,2023-11-28 20:14:39
-100.00,41.00,41.00,78.00,42.00,4.87,22.75,0.24,0.23,-3.43,8.33,2023-11-28 20:14:39
-95.00,27.00,35.00,62.00,3.00,1.87,23.62,1.32,0.60,-3.77,8.66,2023-11-28 20:14:39
-84.00,21.00,31.00,51.00,-1.00,-3.81,25.12,2.34,0.93,-3.97,9.52,2023-11-28 20:14:39
-63.00,20.00,28.00,45.00,4.00,-12.56,27.94,2.57,0.97,-4.24,8.66,2023-11-28 20:14:39
-76.00,20.00,27.00,43.00,-1.00,-21.19,31.25,2.28,0.85,-4.68,7.97,2023-11-28 20:14:39
-84.00,22.00,31.00,47.00,-23.00,-26.25,33.56,1.31,0.52,-4.52,7.13,2023-11-28 20:14:39
-71.00,32.00,41.00,63.00,22.00,-28.56,35.13,0.18,0.23,-4.91,7.05,2023-11-28 20:14:39
-92.00,41.00,51.00,76.00,-12.00,-28.75,35.69,-0.03,0.09,-5.24,7.23,2023-11-28 20:14:39
-100.00,44.00,52.00,76.00,10.00,-28.56,35.69,-0.19,-0.03,-4.91,7.07,2023-11-28 20:14:40
-95.00,39.00,49.00,70.00,2.00,-27.56,34.88,-0.56,-0.09,-4.69,7.30,2023-11-28 20:14:40
-97.00,33.00,45.00,61.00,2.00,-25.12,33.31,-0.98,-0.33,-4.71,7.47,2023-11-28 20:14:40
-101.00,23.00,35.00,51.00,-5.00,-22.69,30.94,-0.45,-0.14,-4.83,7.78,2023-11-28 20:14:40
-95.00,18.00,29.00,43.00,31.00,-21.19,29.19,-0.48,-0.31,-4.41,8.13,2023-11-28 20:14:40
-97.00,18.00,26.00,39.00,-21.00,-19.50,27.19,-0.39,-0.27,-4.14,8.42,2023-11-28 20:14:40
-99.00,16.00,24.00,39.00,42.00,-17.06,25.06,-0.87,-0.41,-3.62,8.65,2023-11-28 20:14:40
-96.00,15.00,26.00,41.00,-6.00,-13.88,23.37,-1.16,-0.41,-3.66,8.87,2023-11-28 20:14:40
-101.00,23.00,38.00,53.00,-7.00,-9.31,21.69,-1.36,-0.40,-3.22,9.09,2023-11-28 20:14:40
-94.00,37.00,46.00,70.00,107.00,-5.87,21.12,-0.96,-0.29,-3.25,9.44,2023-11-28 20:14:40
-95.00,44.00,49.00,78.00,5.00,-4.56,21.31,0.03,0.06,-3.24,9.46,2023-11-28 20:14:40
-101.00,41.00,44.00,70.00,-25.00,-5.31,21.75,0.42,0.19,-3.31,9.20,2023-11-28 20:14:40
-99.00,37.00,41.00,61.00,59.00,-7.31,22.31,0.66,0.26,-3.46,8.72,2023-11-28 20:14:40
-85.00,26.00,35.00,50.00,-1.00,-9.13,22.94,0.47,0.27,-3.72,9.09,2023-11-28 20:14:40
-85.00,20.00,28.00,41.00,-26.00,-10.38,23.50,0.29,0.25,-3.66,9.01,2023-11-28 20:14:40
-58.00,18.00,26.00,38.00,-5.00,-11.25,24.12,0.04,0.21,-3.80,8.98,2023-11-28 20:14:40
-50.00,18.00,26.00,38.00,-2.00,-11.31,24.94,-0.12,0.22,-4.18,9.08,2023-11-28 20:14:40
-78.00,17.00,29.00,41.00,29.00,-11.50,26.06,0.09,0.17,-4.15,8.73,2023-11-28 20:14:40
-50.00,23.00,36.00,50.00,-1.00,-12.00,27.37,0.10,0.24,-4.21,8.67,2023-11-28 20:14:41
-65.00,32.00,43.00,56.00,-16.00,-13.56,29.94,0.49,0.52,-4.81,8.83,2023-11-28 20:14:41
-64.00,46.00,51.00,70.00,8.00,-16.87,32.63,1.13,0.78,-4.94,8.31,2023-11-28 20:14:41
-25.00,52.00,54.00,76.00,8.00,-19.44,35.44,0.28,0.19,-5.44,7.56,2023-11-28 20:14:41
-62.00,49.00,51.00,69.00,-16.00,-20.44,35.94,0.32,0.11,-5.21,7.13,2023-11-28 20:14:41
-67.00,46.00,46.00,59.00,6.00,-21.00,35.19,0.10,-0.03,-5.22,7.09,2023-11-28 20:14:41
4.00,31.00,37.00,47.00,-2.00,-20.62,32.88,-0.27,-0.18,-5.03,7.91,2023-11-28 20:14:41
-91.00,25.00,29.00,39.00,-13.00,-19.00,31.00,-0.62,-0.40,-4.90,8.31,2023-11-28 20:14:41
-88.00,21.00,26.00,37.00,17.00,-16.06,28.44,-0.95,-0.49,-4.39,8.41,2023-11-28 20:14:41
-95.00,18.00,24.00,34.00,-7.00,-12.13,26.25,-1.46,-0.64,-4.04,8.56,2023-11-28 20:14:41
-94.00,18.00,25.00,37.00,-27.00,-6.94,23.56,-1.34,-0.48,-3.50,8.98,2023-11-28 20:14:41
-90.00,26.00,31.00,46.00,56.00,-3.75,22.12,-0.94,-0.37,-3.38,9.32,2023-11-28 20:14:41
-88.00,44.00,40.00,63.00,1.00,-0.88,21.50,-0.55,-0.21,-3.31,9.48,2023-11-28 20:14:41
-95.00,44.00,44.00,70.00,-9.00,0.31,21.94,-0.11,-0.03,-3.47,9.48,2023-11-28 20:14:41
-87.00,48.00,41.00,66.00,95.00,0.19,22.75,0.11,0.09,-3.58,8.98,2023-11-28 20:14:41
-86.00,40.00,36.00,55.00,2.00,-0.94,23.50,0.54,0.12,-3.65,8.61,2023-11-28 20:14:41
-94.00,31.00,29.00,43.00,20.00,-3.50,23.94,0.85,0.22,-3.79,9.09,2023-11-28 20:14:41
-83.00,22.00,25.00,37.00,-6.00,-6.31,24.87,1.17,0.25,-3.91,9.26,2023-11-28 20:14:41
-80.00,23.00,23.00,33.00,-27.00,-10.75,27.12,1.31,0.39,-4.28,8.90,2023-11-28 20:14:42
-90.00,23.00,22.00,33.00,-1.00,-14.75,29.25,1.42,0.49,-4.56,8.35,2023-11-28 20:14:42
-67.00,19.00,24.00,37.00,-5.00,-19.12,31.75,1.12,0.48,-4.69,8.06,2023-11-28 20:14:42
-74.00,24.00,31.00,46.00,0.00,-22.25,33.75,0.96,0.43,-5.18,7.86,2023-11-28 20:14:42
-79.00,42.00,40.00,56.00,40.00,-25.00,35.94,0.64,0.26,-5.22,7.47,2023-11-28 20:14:42
-78.00,47.00,47.00,66.00,3.00,-26.12,37.44,0.30,0.08,-5.36,7.09,2023-11-28 20:14:42
-89.00,53.00,46.00,65.00,-16.00,-26.94,38.19,0.17,0.06,-5.32,7.12,2023-11-28 20:14:42
-72.00,40.00,41.00,55.00,9.00,-26.75,37.31,-0.30,0.03,-5.40,7.09,2023-11-28 20:14:42
-63.00,26.00,33.00,46.00,-3.00,-24.87,35.13,-1.10,-0.11,-5.24,7.40,2023-11-28 20:14:42
-87.00,26.00,26.00,38.00,-15.00,-20.87,31.62,-1.35,-0.32,-4.67,7.69,2023-11-28 20:14:42
-72.00,24.00,25.00,35.00,45.00,-17.06,29.00,-1.42,-0.49,-4.37,8.12,2023-11-28 20:14:42
-65.00,21.00,23.00,35.00,-8.00,-11.31,26.06,-1.96,-0.64,-3.97,8.57,2023-11-28 20:14:42
-92.00,18.00,23.00,35.00,-30.00,-5.25,23.87,-2.12,-0.67,-3.60,8.91,2023-11-28 20:14:42
-89.00,26.00,25.00,42.00,12.00,0.94,22.12,-1.63,-0.46,-3.51,9.04,2023-11-28 20:14:42
-85.00,29.00,35.00,58.00,0.00,5.50,21.31,-1.49,-0.36,-2.94,8.85,2023-11-28 20:14:42
-89.00,41.00,43.00,78.00,7.00,9.69,21.81,-1.05,-0.14,-3.43,9.41,2023-11-28 20:14:42
-73.00,51.00,44.00,85.00,9.00,12.00,22.94,-0.31,-0.13,-3.43,8.94,2023-11-28 20:14:42
-83.00,58.00,40.00,75.00,-23.00,11.56,23.56,0.31,0.15,-3.54,8.80,2023-11-28 20:14:42
-90.00,45.00,36.00,63.00,15.00,10.06,23.75,0.45,0.11,-3.70,8.78,2023-11-28 20:14:43
-82.00,31.00,29.00,51.00,-4.00,8.13,23.94,0.82,0.30,-3.89,8.91,2023-11-28 20:14:43
-85.00,24.00,26.00,45.00,-2.00,5.00,24.75,0.84,0.21,-3.98,9.18,2023-11-28 20:14:43
-93.00,22.00,25.00,43.00,-3.00,2.75,25.37,0.95,0.14,-3.90,8.87,2023-11-28 20:14:43
-80.00,22.00,26.00,42.00,-4.00,0.00,26.75,0.76,0.28,-4.29,8.96,2023-11-28 20:14:43
-89.00,22.00,28.00,44.00,-27.00,-3.31,28.44,1.02,0.39,-4.60,9.01,2023-11-28 20:14:43
-86.00,27.00,33.00,54.00,39.00,-5.56,29.94,0.60,0.32,-4.71,8.64,2023-11-28 20:14:43
-70.00,34.00,39.00,64.00,3.00,-7.62,31.56,0.23,0.32,-5.01,8.42,2023-11-28 20:14:43
-87.00,46.00,43.00,70.00,-3.00,-7.62,32.19,-0.31,0.20,-5.17,8.14,2023-11-28 20:14:43
-86.00,45.00,44.00,73.00,87.00,-6.87,32.00,-0.56,0.05,-4.88,8.34,2023-11-28 20:14:43
-91.00,41.00,44.00,70.00,4.00,-5.25,31.50,-0.60,-0.32,-5.13,8.88,2023-11-28 20:14:43
-99.00,39.00,41.00,67.00,38.00,-2.19,30.87,-0.83,-0.40,-4.86,8.55,2023-11-28 20:14:43
-94.00,34.00,35.00,59.00,40.00,-0.19,29.62,-0.50,-0.31,-4.59,8.21,2023-11-28 20:14:43
-91.00,27.00,28.00,49.00,-1.00,1.06,27.00,-0.13,-0.24,-4.30,9.28,2023-11-28 20:14:43
-98.00,23.00,23.00,44.00,23.00,1.69,25.25,-0.23,-0.14,-3.84,8.98,2023-11-28 20:14:43
-84.00,23.00,22.00,41.00,23.00,2.12,24.56,-0.08,-0.08,-3.61,9.03,2023-11-28 20:14:43
-90.00,22.00,24.00,46.00,28.00,3.12,24.31,-0.44,-0.17,-3.87,9.04,2023-11-28 20:14:43
-98.00,33.00,36.00,61.00,35.00,4.69,24.00,-0.64,-0.22,-3.65,9.34,2023-11-28 20:14:43
-88.00,42.00,45.00,71.00,3.00,7.19,24.69,-0.65,-0.22,-3.86,9.23,2023-11-28 20:14:44
-89.00,47.00,50.00,79.00,13.00,9.00,25.94,-0.59,-0.15,-4.12,8.53,2023-11-28 20:14:44
-90.00,45.00,46.00,76.00,10.00,9.94,26.81,0.01,-0.02,-4.33,8.63,2023-11-28 20:14:44
-66.00,40.00,40.00,69.00,11.00,9.69,26.81,0.25,0.13,-4.25,8.46,2023-11-28 20:14:44
-63.00,32.00,33.00,60.00,-19.00,8.38,26.12,0.34,0.19,-4.08,9.03,2023-11-28 20:14:44
-52.00,29.00,29.00,56.00,78.00,7.69,26.06,0.05,0.09,-4.00,8.69,2023-11-28 20:14:44
-50.00,29.00,27.00,53.00,2.00,7.75,26.25,-0.16,0.01,-4.11,8.74,2023-11-28 20:14:44
-71.00,27.00,25.00,52.00,-7.00,8.00,26.19,0.03,-0.03,-4.06,8.89,2023-11-28 20:14:44
-42.00,30.00,28.00,52.00,64.00,8.06,26.19,-0.02,0.02,-4.02,8.84,2023-11-28 20:14:44
-50.00,34.00,27.00,52.00,33.00,8.06,26.06,0.21,0.08,-4.25,9.17,2023-11-28 20:14:44
-74.00,24.00,28.00,51.00,33.00,8.00,26.00,0.04,0.08,-4.07,8.74,2023-11-28 20:14:44
-41.00,21.00,29.00,51.00,28.00,7.50,26.00,0.11,0.13,-4.18,9.01,2023-11-28 20:14:44
-9.00,25.00,35.00,53.00,33.00,7.31,26.00,0.03,0.16,-4.09,8.86,2023-11-28 20:14:44
-75.00,40.00,43.00,63.00,-19.00,6.50,26.31,0.40,0.24,-3.98,9.07,2023-11-28 20:14:44
-56.00,52.00,51.00,70.00,7.00,4.31,28.25,0.82,0.55,-4.30,8.87,2023-11-28 20:14:44
-37.00,61.00,53.00,71.00,-5.00,1.00,30.44,1.11,0.81,-4.79,8.14,2023-11-28 20:14:44
-32.00,56.00,49.00,67.00,20.00,-3.75,32.44,1.26,0.76,-5.20,8.21,2023-11-28 20:14:44
-14.00,50.00,46.00,59.00,1.00,-7.31,33.25,0.94,0.60,-5.56,8.20,2023-11-28 20:14:44
-30.00,40.00,40.00,51.00,2.00,-9.13,33.25,0.13,-0.02,-5.40,8.25,2023-11-28 20:14:45
-78.00,32.00,33.00,43.00,-5.00,-8.63,32.63,-0.09,-0.34,-5.15,8.24,2023-11-28 20:14:45
-81.00,29.00,30.00,43.00,-3.00,-7.62,31.31,-0.16,-0.33,-4.93,8.56,2023-11-28 20:14:45
-86.00,28.00,29.00,41.00,-6.00,-6.00,29.94,-0.36,-0.40,-4.78,9.13,2023-11-28 20:14:45
-92.00,31.00,32.00,44.00,18.00,-4.06,29.12,-0.77,-0.36,-4.75,8.86,2023-11-28 20:14:45
-91.00,35.00,41.00,56.00,0.00,-0.44,28.25,-1.22,-0.44,-4.58,8.86,2023-11-28 20:14:45
-96.00,44.00,45.00,72.00,46.00,4.19,27.56,-1.45,-0.60,-4.31,8.32,2023-11-28 20:14:45
-81.00,52.00,48.00,83.00,39.00,7.94,27.31,-1.19,-0.53,-4.33,8.73,2023-11-28 20:14:45
-91.00,52.00,48.00,83.00,8.00,12.13,26.94,-0.99,-0.42,-4.08,8.32,2023-11-28 20:14:45
-101.00,50.00,44.00,80.00,42.00,14.00,26.31,-0.44,-0.13,-4.19,8.45,2023-11-28 20:14:45
-95.00,41.00,41.00,73.00,38.00,14.81,25.12,-0.18,0.15,-3.65,8.29,2023-11-28 20:14:45
-87.00,29.00,35.00,59.00,31.00,14.38,23.87,0.26,0.15,-3.71,8.87,2023-11-28 20:14:45
-98.00,24.00,31.00,50.00,27.00,13.69,22.94,0.09,0.07,-3.57,9.06,2023-11-28 20:14:45
-85.00,21.00,29.00,48.00,27.00,13.63,22.62,-0.04,-0.01,-3.52,8.94,2023-11-28 20:14:45
-90.00,22.00,31.00,50.00,29.00,13.94,22.62,-0.13,-0.01,-3.37,8.83,2023-11-28 20:14:45
-98.00,45.00,40.00,73.00,42.00,13.81,24.37,0.07,-0.12,-3.68,9.74,2023-11-28 20:14:45
-89.00,55.00,47.00,91.00,10.00,14.94,27.00,-0.64,-0.06,-4.40,8.07,2023-11-28 20:14:45
-91.00,58.00,48.00,95.00,5.00,16.44,28.69,-0.35,-0.18,-4.69,7.90,2023-11-28 20:14:46
-100.00,54.00,45.00,89.00,12.00,16.81,28.87,0.01,0.02,-4.34,8.31,2023-11-28 20:14:46
-86.00,53.00,43.00,82.00,8.00,16.44,28.56,0.05,0.19,-4.31,8.09,2023-11-28 20:14:46
-94.00,38.00,39.00,70.00,-4.00,15.56,27.50,0.29,0.26,-4.22,8.50,2023-11-28 20:14:46
-85.00,31.00,35.00,63.00,101.00,14.19,26.81,0.48,0.24,-4.01,8.75,2023-11-28 20:14:46
-85.00,28.00,35.00,60.00,5.00,12.38,26.87,0.54,0.37,-4.09,8.72,2023-11-28 20:14:46
-91.00,28.00,38.00,62.00,2.00,10.00,27.94,1.01,0.51,-4.29,8.64,2023-11-28 20:14:46
-79.00,32.00,41.00,64.00,4.00,4.56,30.94,1.78,0.82,-4.70,8.59,2023-11-28 20:14:46
-32.00,38.00,44.00,65.00,-5.00,-1.56,34.00,2.12,1.16,-5.74,7.81,2023-11-28 20:14:46
-85.00,43.00,48.00,66.00,10.00,-9.06,36.94,1.46,1.06,-6.16,7.81,2023-11-28 20:14:46
-15.00,48.00,52.00,70.00,9.00,-11.31,37.81,0.07,0.18,-6.04,7.91,2023-11-28 20:14:46
-73.00,52.00,51.00,72.00,6.00,-10.00,38.50,-0.49,-0.35,-6.18,7.57,2023-11-28 20:14:46
-90.00,48.00,48.00,67.00,27.00,-6.94,37.63,-1.00,-0.61,-5.87,7.44,2023-11-28 20:14:46
-85.00,42.00,46.00,65.00,2.00,-3.12,35.56,-1.07,-0.92,-5.75,8.45,2023-11-28 20:14:46
-98.00,26.00,39.00,52.00,-25.00,2.00,32.63,-1.43,-0.91,-5.23,7.91,2023-11-28 20:14:46
-95.00,17.00,31.00,42.00,46.00,7.31,28.94,-1.04,-0.81,-4.49,8.07,2023-11-28 20:14:46
-96.00,13.00,27.00,39.00,-4.00,9.63,26.06,-0.44,-0.42,-4.18,9.32,2023-11-28 20:14:46
-101.00,12.00,27.00,38.00,-13.00,10.94,22.69,-0.31,-0.21,-3.14,8.60,2023-11-28 20:14:46
-97.00,14.00,33.00,45.00,52.00,10.88,20.56,0.38,-0.21,-3.37,9.24,2023-11-28 20:14:47
-96.00,23.00,39.00,59.00,33.00,9.81,18.56,0.32,0.04,-2.84,9.71,2023-11-28 20:14:47
-100.00,34.00,47.00,70.00,42.00,9.13,18.37,0.14,0.03,-2.85,9.80,2023-11-28 20:14:47
-94.00,39.00,48.00,70.00,2.00,8.63,19.06,0.31,0.04,-3.06,8.77,2023-11-28 20:14:47
-97.00,35.00,44.00,64.00,8.00,6.56,20.56,0.83,0.36,-3.44,9.26,2023-11-28 20:14:47
-101.00,30.00,42.00,56.00,5.00,3.50,22.75,0.88,0.45,-3.73,8.51,2023-11-28 20:14:47
-96.00,23.00,37.00,48.00,-1.00,-0.13,24.62,1.11,0.52,-4.16,8.92,2023-11-28 20:14:47
-94.00,20.00,33.00,42.00,-26.00,-3.81,26.25,1.27,0.52,-4.54,8.93,2023-11-28 20:14:47
-90.00,19.00,31.00,41.00,17.00,-8.56,27.87,1.33,0.56,-4.44,8.71,2023-11-28 20:14:47
-60.00,20.00,33.00,41.00,-4.00,-12.19,29.50,1.11,0.33,-4.89,8.65,2023-11-28 20:14:47
-67.00,24.00,40.00,45.00,-6.00,-14.56,31.31,0.58,0.10,-4.99,8.16,2023-11-28 20:14:47
-89.00,29.00,42.00,50.00,0.00,-16.25,32.56,0.59,0.18,-5.18,7.86,2023-11-28 20:14:47
-12.00,32.00,43.00,52.00,-1.00,-17.69,33.56,0.23,0.10,-5.41,8.08,2023-11-28 20:14:47
-88.00,36.00,42.00,50.00,-23.00,-17.44,33.13,-0.23,-0.15,-5.16,7.78,2023-11-28 20:14:47
-96.00,33.00,40.00,47.00,34.00,-15.88,31.87,-0.59,-0.33,-5.12,7.94,2023-11-28 20:14:47
-96.00,31.00,38.00,44.00,-3.00,-12.63,29.50,-1.03,-0.56,-4.56,8.31,2023-11-28 20:14:47
-101.00,24.00,36.00,43.00,26.00,-9.44,27.19,-1.01,-0.57,-4.51,9.01,2023-11-28 20:14:47
-5.00,20.00,35.00,43.00,28.00,-5.81,24.62,-0.91,-0.58,-3.97,9.23,2023-11-28 20:14:47
-86.00,18.00,33.00,42.00,-4.00,-3.00,22.87,-0.78,-0.59,-3.53,8.89,2023-11-28 20:14:48
-99.00,18.00,33.00,42.00,-27.00,-1.37,21.50,0.06,-0.34,-3.17,8.95,2023-11-28 20:14:48
-99.00,21.00,35.00,43.00,32.00,-1.19,21.12,-0.03,-0.13,-3.60,9.62,2023-11-28 20:14:48
-96.00,29.00,41.00,50.00,-2.00,-1.25,21.31,0.03,0.02,-3.35,9.35,2023-11-28 20:14:48
-101.00,43.00,45.00,60.00,0.00,-1.25,21.94,-0.05,0.10,-3.72,9.30,2023-11-28 20:14:48
-93.00,53.00,47.00,63.00,38.00,-1.37,22.94,0.02,0.17,-3.88,9.01,2023-11-28 20:14:48
-98.00,48.00,47.00,63.00,-22.00,-2.44,23.75,0.46,0.25,-3.79,8.91,2023-11-28 20:14:48
-101.00,49.00,44.00,58.00,12.00,-4.44,24.44,0.74,0.34,-3.99,9.11,2023-11-28 20:14:48
